cellid,exampleid,ingoing,circuit,stream,command,length,t_trace
60024,143,True,3870950766,8163,DATA(2),498,1472613401.583648
60025,143,True,3870950766,8163,DATA(2),498,1472613401.583781
60026,143,True,3870950766,8163,DATA(2),498,1472613401.6108
60027,143,True,3870950766,8163,DATA(2),498,1472613401.654846
60028,143,True,3870950766,8163,DATA(2),498,1472613401.65499
60029,143,True,3870950766,8163,DATA(2),498,1472613401.655034
60030,143,True,3870950766,8163,DATA(2),448,1472613401.655613
60031,143,True,3870950766,8163,DATA(2),498,1472613401.735242
60032,143,True,3870950766,8163,DATA(2),368,1472613401.743628
60033,143,True,3870950766,8163,DATA(2),498,1472613401.9185
60034,143,True,3870950766,8163,DATA(2),498,1472613402.030177
60035,143,True,3870950766,8163,DATA(2),498,1472613402.112334
60036,143,True,3870950766,8163,DATA(2),498,1472613402.112444
60037,143,True,3870950766,8163,DATA(2),498,1472613402.151002
60038,143,True,3870950766,8163,DATA(2),498,1472613402.151147
60039,143,True,3870950766,8163,DATA(2),498,1472613402.221352
60040,143,True,3870950766,8163,DATA(2),365,1472613402.221559
60041,143,True,3870950766,8163,DATA(2),498,1472613402.231456
60042,143,True,3870950766,8163,DATA(2),498,1472613402.31082
60043,143,True,3870950766,8163,DATA(2),498,1472613402.311163
60044,143,True,3870950766,8163,DATA(2),498,1472613402.389099
60045,143,True,3870950766,8163,DATA(2),498,1472613402.389248
60046,143,True,3870950766,8163,DATA(2),498,1472613402.390492
60047,143,True,3870950766,8163,DATA(2),498,1472613402.469988
60048,143,True,3870950766,8163,DATA(2),498,1472613402.470284
60049,143,True,3870950766,8163,DATA(2),498,1472613402.526975
60050,143,False,3870950766,0,SENDME(5),0,1472613402.527047
60051,143,True,3870950766,8163,DATA(2),498,1472613402.527187
60052,143,True,3870950766,8163,DATA(2),498,1472613402.549476
60053,143,True,3870950766,8163,DATA(2),138,1472613402.609541
60054,143,True,3870950766,8163,DATA(2),498,1472613402.609658
60055,143,True,3870950766,8163,DATA(2),498,1472613402.6887
60056,143,True,3870950766,8163,DATA(2),498,1472613402.688808
60057,143,True,3870950766,8163,DATA(2),498,1472613402.688917
60058,143,True,3870950766,8163,DATA(2),498,1472613402.747096
60059,143,True,3870950766,8163,DATA(2),498,1472613402.747203
60060,143,True,3870950766,8163,DATA(2),498,1472613402.826387
60061,143,True,3870950766,8163,DATA(2),498,1472613402.826501
60062,143,True,3870950766,8163,DATA(2),498,1472613402.826616
60063,143,True,3870950766,8163,DATA(2),498,1472613402.894133
60064,143,True,3870950766,8163,DATA(2),498,1472613402.894311
60065,143,True,3870950766,8163,DATA(2),498,1472613402.973281
60066,143,False,3870950766,8163,SENDME(5),0,1472613402.973358
60067,143,True,3870950766,8163,DATA(2),498,1472613402.973526
60068,143,True,3870950766,8163,DATA(2),498,1472613402.973622
60069,143,True,3870950766,8163,DATA(2),363,1472613403.032199
60070,143,True,3870950766,8163,DATA(2),498,1472613403.032305
60071,143,True,3870950766,8163,DATA(2),498,1472613403.052907
60072,143,True,3870950766,8163,DATA(2),384,1472613403.132149
60073,143,False,3870950766,8162,DATA(2),426,1472613403.1328
60074,143,False,3870950766,8162,DATA(2),498,1472613403.175453
60075,143,False,3870950766,8162,DATA(2),498,1472613403.175549
60076,143,False,3870950766,8162,DATA(2),331,1472613403.175586
60077,143,False,3870950766,8162,DATA(2),498,1472613403.190104
60078,143,False,3870950766,8162,DATA(2),498,1472613403.190202
60079,143,False,3870950766,8162,DATA(2),386,1472613403.190248
60080,143,True,3870950766,8162,END(3),1,1472613403.453632
60081,143,False,3870950766,8163,DATA(2),427,1472613403.454478
60082,143,False,3870950766,8164,BEGIN(1),4,1472613403.460563
60083,143,False,3870950766,8164,DATA(2),470,1472613403.460644
60084,143,False,3870950766,8165,BEGIN(1),4,1472613403.460681
60085,143,False,3870950766,8165,DATA(2),426,1472613403.460704
60086,143,False,3870950766,8166,BEGIN(1),4,1472613403.460734
60087,143,False,3870950766,8166,DATA(2),469,1472613403.460755
60088,143,False,3870950766,8167,BEGIN(1),4,1472613403.460794
60089,143,False,3870950766,8167,DATA(2),430,1472613403.460816
60090,143,False,3870950766,8168,BEGIN(1),4,1472613403.460844
60091,143,False,3870950766,8168,DATA(2),456,1472613403.460865
60092,143,True,3870950766,8164,CONNECTED(4),0,1472613404.350032
60093,143,True,3870950766,8163,DATA(2),498,1472613404.484133
60094,143,True,3870950766,8163,DATA(2),498,1472613404.48426
60095,143,True,3870950766,8163,DATA(2),498,1472613404.510819
60096,143,True,3870950766,8163,DATA(2),498,1472613404.51093
60097,143,True,3870950766,8163,DATA(2),498,1472613404.544349
60098,143,True,3870950766,8163,DATA(2),498,1472613404.58989
60099,143,True,3870950766,8163,DATA(2),498,1472613404.589973
60100,143,True,3870950766,8163,DATA(2),498,1472613404.589995
60101,143,True,3870950766,8163,DATA(2),498,1472613404.590042
60102,143,True,3870950766,8163,DATA(2),498,1472613404.669223
60103,143,True,3870950766,8163,DATA(2),498,1472613404.669334
60104,143,True,3870950766,8163,DATA(2),498,1472613404.748563
60105,143,True,3870950766,8163,DATA(2),498,1472613404.827736
60106,143,True,3870950766,8163,DATA(2),498,1472613404.916208
60107,143,True,3870950766,8163,DATA(2),498,1472613405.108711
60108,143,True,3870950766,8163,DATA(2),498,1472613405.295184
60109,143,True,3870950766,8163,DATA(2),498,1472613405.46182
60110,143,True,3870950766,8163,DATA(2),498,1472613406.205523
60111,143,True,3870950766,8163,DATA(2),498,1472613406.357993
60112,143,True,3870950766,8163,DATA(2),498,1472613406.519008
60113,143,True,3870950766,8163,DATA(2),498,1472613406.718974
60114,143,True,3870950766,8163,DATA(2),498,1472613406.943801
60115,143,True,3870950766,8163,DATA(2),498,1472613407.269555
60116,143,True,3870950766,8163,DATA(2),498,1472613407.441452
60117,143,True,3870950766,8163,DATA(2),498,1472613407.643884
60118,143,True,3870950766,8163,DATA(2),498,1472613407.840931
60119,143,True,3870950766,8163,DATA(2),498,1472613408.168982
60120,143,True,3870950766,8163,DATA(2),498,1472613408.361039
60121,143,True,3870950766,8163,DATA(2),498,1472613408.552047
60122,143,True,3870950766,8163,DATA(2),498,1472613408.755138
60123,143,True,3870950766,8163,DATA(2),498,1472613408.930382
60124,143,True,3870950766,8163,DATA(2),498,1472613409.101696
60125,143,True,3870950766,8163,DATA(2),448,1472613409.314526
60126,143,True,3870950766,8163,DATA(2),498,1472613409.430604
60127,143,True,3870950766,8163,DATA(2),498,1472613409.619628
60128,143,True,3870950766,8163,DATA(2),498,1472613410.053451
60129,143,True,3870950766,8163,DATA(2),498,1472613410.319827
60130,143,True,3870950766,8163,DATA(2),498,1472613410.506432
60131,143,True,3870950766,8163,DATA(2),498,1472613410.642944
60132,143,True,3870950766,8163,DATA(2),498,1472613410.894013
60133,143,True,3870950766,8163,DATA(2),498,1472613411.027359
60134,143,True,3870950766,8163,DATA(2),498,1472613411.256907
60135,143,True,3870950766,8163,DATA(2),498,1472613411.535863
60136,143,True,3870950766,8163,DATA(2),498,1472613411.903671
60137,143,False,3870950766,8163,SENDME(5),0,1472613411.903761
60138,143,True,3870950766,8163,DATA(2),498,1472613412.033982
60139,143,True,3870950766,8163,DATA(2),498,1472613412.629479
60140,143,True,3870950766,8163,DATA(2),498,1472613412.913373
60141,143,True,3870950766,8163,DATA(2),498,1472613413.052023
60142,143,True,3870950766,8163,DATA(2),498,1472613413.504766
60143,143,True,3870950766,8163,DATA(2),498,1472613413.617921
60144,143,True,3870950766,8163,DATA(2),498,1472613416.634145
60145,143,True,3870950766,8163,DATA(2),498,1472613417.048389
60146,143,True,3870950766,8163,DATA(2),498,1472613417.231677
60147,143,True,3870950766,8163,DATA(2),498,1472613417.520417
60148,143,True,3870950766,8163,DATA(2),498,1472613417.710146
60149,143,True,3870950766,8163,DATA(2),498,1472613417.901546
60150,143,True,3870950766,8163,DATA(2),498,1472613418.117509
60151,143,True,3870950766,8163,DATA(2),498,1472613418.634301
60152,143,True,3870950766,8163,DATA(2),498,1472613418.929541
60153,143,True,3870950766,8163,DATA(2),498,1472613419.199854
60154,143,True,3870950766,8163,DATA(2),498,1472613419.409765
60155,143,True,3870950766,8163,DATA(2),498,1472613419.548678
60156,143,True,3870950766,8163,DATA(2),498,1472613419.915966
60157,143,True,3870950766,8163,DATA(2),498,1472613420.743655
60158,143,True,3870950766,8163,DATA(2),498,1472613420.908949
60159,143,True,3870950766,8163,DATA(2),448,1472613421.044173
60160,143,True,3870950766,8163,DATA(2),498,1472613421.282457
60161,143,True,3870950766,8163,DATA(2),498,1472613421.468839
60162,143,True,3870950766,8163,DATA(2),498,1472613421.638574
60163,143,True,3870950766,8163,DATA(2),498,1472613422.045226
60164,143,True,3870950766,8163,DATA(2),498,1472613422.324191
60165,143,True,3870950766,8163,DATA(2),498,1472613422.439507
60166,143,True,3870950766,8163,DATA(2),498,1472613422.647606
60167,143,True,3870950766,8163,DATA(2),498,1472613422.841848
60168,143,True,3870950766,8163,DATA(2),498,1472613423.065956
60169,143,True,3870950766,8163,DATA(2),498,1472613423.238923
60170,143,True,3870950766,8163,DATA(2),498,1472613423.449294
60171,143,True,3870950766,8163,DATA(2),498,1472613423.913726
60172,143,True,3870950766,8163,DATA(2),498,1472613424.154829
60173,143,False,3870950766,0,SENDME(5),0,1472613424.154941
60174,143,True,3870950766,8163,DATA(2),498,1472613424.445947
60175,143,True,3870950766,8163,DATA(2),498,1472613424.683483
60176,143,True,3870950766,8163,DATA(2),498,1472613424.81872
60177,143,True,3870950766,8163,DATA(2),498,1472613424.936271
60178,143,True,3870950766,8163,DATA(2),498,1472613425.329252
60179,143,True,3870950766,8163,DATA(2),498,1472613425.511491
60180,143,True,3870950766,8163,DATA(2),498,1472613425.655474
60181,143,True,3870950766,8163,DATA(2),498,1472613425.841728
60182,143,True,3870950766,8163,DATA(2),498,1472613426.012182
60183,143,True,3870950766,8163,DATA(2),498,1472613426.822048
60184,143,True,3870950766,8163,DATA(2),498,1472613427.033293
60185,143,True,3870950766,8163,DATA(2),498,1472613427.236908
60186,143,True,3870950766,8163,DATA(2),498,1472613427.35059
60187,143,True,3870950766,8163,DATA(2),498,1472613427.527602
60188,143,True,3870950766,8163,DATA(2),498,1472613427.643882
60189,143,False,3870950766,8163,SENDME(5),0,1472613427.644062
60190,143,True,3870950766,8163,DATA(2),498,1472613427.879563
60191,143,True,3870950766,8163,DATA(2),498,1472613428.024509
60192,143,True,3870950766,8163,DATA(2),498,1472613428.361113
60193,143,True,3870950766,8163,DATA(2),498,1472613428.505608
60194,143,True,3870950766,8163,DATA(2),448,1472613428.675482
60195,143,True,3870950766,8163,DATA(2),498,1472613428.847206
60196,143,True,3870950766,8163,DATA(2),498,1472613429.167204
60197,143,True,3870950766,8163,DATA(2),498,1472613429.522034
60198,143,True,3870950766,8163,DATA(2),498,1472613429.666138
60199,143,True,3870950766,8163,DATA(2),498,1472613429.824969
60200,143,True,3870950766,8163,DATA(2),498,1472613430.022568
60201,143,True,3870950766,8163,DATA(2),498,1472613430.161902
60202,143,True,3870950766,8163,DATA(2),498,1472613430.440143
60203,143,True,3870950766,8163,DATA(2),498,1472613430.553452
60204,143,True,3870950766,8163,DATA(2),498,1472613430.72547
60205,143,True,3870950766,8163,DATA(2),498,1472613431.025401
60206,143,True,3870950766,8163,DATA(2),498,1472613431.210353
60207,143,True,3870950766,8163,DATA(2),498,1472613431.349447
60208,143,True,3870950766,8163,DATA(2),498,1472613431.618299
60209,143,True,3870950766,8163,DATA(2),498,1472613431.762616
60210,143,True,3870950766,8163,DATA(2),498,1472613431.934517
60211,143,True,3870950766,8163,DATA(2),498,1472613432.525586
60212,143,True,3870950766,8163,DATA(2),498,1472613432.802326
60213,143,True,3870950766,8163,DATA(2),498,1472613432.942047
60214,143,True,3870950766,8163,DATA(2),498,1472613433.144382
60215,143,True,3870950766,8163,DATA(2),498,1472613433.279262
60216,143,True,3870950766,8163,DATA(2),498,1472613433.404062
60217,143,True,3870950766,8163,DATA(2),498,1472613433.638164
60218,143,True,3870950766,8163,DATA(2),498,1472613433.818394
60219,143,True,3870950766,8163,DATA(2),498,1472613433.970246
60220,143,True,3870950766,8163,DATA(2),498,1472613434.649774
60221,143,True,3870950766,8163,DATA(2),498,1472613434.809925
60222,143,True,3870950766,8163,DATA(2),498,1472613435.220102
60223,143,True,3870950766,8163,DATA(2),498,1472613435.626507
60224,143,True,3870950766,8163,DATA(2),498,1472613435.827403
60225,143,True,3870950766,8163,DATA(2),498,1472613435.955535
60226,143,True,3870950766,8163,DATA(2),498,1472613436.178337
60227,143,True,3870950766,8163,DATA(2),448,1472613436.514136
60228,143,True,3870950766,8163,DATA(2),498,1472613436.651648
60229,143,True,3870950766,8163,DATA(2),498,1472613437.155043
60230,143,True,3870950766,8163,DATA(2),498,1472613437.396676
60231,143,True,3870950766,8163,DATA(2),498,1472613437.520509
60232,143,True,3870950766,8163,DATA(2),498,1472613437.697341
60233,143,True,3870950766,8163,DATA(2),498,1472613437.859031
60234,143,True,3870950766,8163,DATA(2),498,1472613438.073675
60235,143,True,3870950766,8163,DATA(2),498,1472613438.242902
60236,143,True,3870950766,8163,DATA(2),498,1472613438.466089
60237,143,True,3870950766,8163,DATA(2),498,1472613439.889236
60238,143,True,3870950766,8163,DATA(2),498,1472613440.099601
60239,143,True,3870950766,8163,DATA(2),498,1472613440.276139
60240,143,False,3870950766,8163,SENDME(5),0,1472613440.276212
60241,143,True,3870950766,8163,DATA(2),498,1472613440.437951
60242,143,True,3870950766,8163,DATA(2),498,1472613440.591676
60243,143,True,3870950766,8163,DATA(2),498,1472613442.346676
60244,143,True,3870950766,8163,DATA(2),498,1472613442.72923
60245,143,True,3870950766,8163,DATA(2),498,1472613442.860347
60246,143,True,3870950766,8163,DATA(2),498,1472613443.135934
60247,143,True,3870950766,8163,DATA(2),498,1472613443.32738
60248,143,True,3870950766,8163,DATA(2),498,1472613443.488956
60249,143,True,3870950766,8163,DATA(2),498,1472613443.647273
60250,143,True,3870950766,8163,DATA(2),498,1472613443.803753
60251,143,True,3870950766,8163,DATA(2),498,1472613444.134116
60252,143,True,3870950766,8163,DATA(2),498,1472613444.335659
60253,143,True,3870950766,8163,DATA(2),498,1472613444.509772
60254,143,True,3870950766,8163,DATA(2),498,1472613444.717382
60255,143,True,3870950766,8163,DATA(2),498,1472613444.866956
60256,143,True,3870950766,8163,DATA(2),498,1472613445.015444
60257,143,True,3870950766,8163,DATA(2),498,1472613445.22593
60258,143,True,3870950766,8163,DATA(2),498,1472613445.372347
60259,143,True,3870950766,8163,DATA(2),498,1472613445.613591
60260,143,True,3870950766,8163,DATA(2),498,1472613446.520399
60261,143,True,3870950766,8163,DATA(2),448,1472613446.757857
60262,143,True,3870950766,8163,DATA(2),498,1472613447.138906
60263,143,True,3870950766,8163,DATA(2),498,1472613447.277031
60264,143,True,3870950766,8163,DATA(2),498,1472613447.429618
60265,143,True,3870950766,8163,DATA(2),498,1472613447.711257
60266,143,True,3870950766,8163,DATA(2),498,1472613450.035506
60267,143,True,3870950766,8163,DATA(2),498,1472613450.335717
60268,143,True,3870950766,8163,DATA(2),498,1472613450.517378
60269,143,True,3870950766,8163,DATA(2),498,1472613450.690111
60270,143,True,3870950766,8163,DATA(2),498,1472613450.87388
60271,143,True,3870950766,8163,DATA(2),498,1472613451.022835
60272,143,True,3870950766,8163,DATA(2),498,1472613451.268301
60273,143,True,3870950766,8163,DATA(2),498,1472613451.95317
60274,143,True,3870950766,8163,DATA(2),498,1472613452.160836
60275,143,True,3870950766,8163,DATA(2),498,1472613452.341375
60276,143,False,3870950766,0,SENDME(5),0,1472613452.341448
60277,143,True,3870950766,8163,DATA(2),498,1472613452.549491
60278,143,True,3870950766,8163,DATA(2),498,1472613452.728886
60279,143,True,3870950766,8163,DATA(2),498,1472613453.123161
60280,143,True,3870950766,8163,DATA(2),498,1472613453.327413
60281,143,True,3870950766,8163,DATA(2),498,1472613453.530369
60282,143,True,3870950766,8163,DATA(2),498,1472613453.692076
60283,143,True,3870950766,8163,DATA(2),498,1472613453.848641
60284,143,True,3870950766,8163,DATA(2),498,1472613454.006203
60285,143,True,3870950766,8163,DATA(2),498,1472613454.582541
60286,143,True,3870950766,8163,DATA(2),498,1472613454.771129
60287,143,True,3870950766,8163,DATA(2),498,1472613454.926707
60288,143,True,3870950766,8163,DATA(2),498,1472613455.122721
60289,143,True,3870950766,8163,DATA(2),498,1472613455.268127
60290,143,True,3870950766,8163,DATA(2),498,1472613455.429472
60291,143,True,3870950766,8163,DATA(2),498,1472613455.643426
60292,143,False,3870950766,8163,SENDME(5),0,1472613455.643532
60293,143,True,3870950766,8163,DATA(2),498,1472613455.820391
60294,143,True,3870950766,8163,DATA(2),498,1472613456.617222
60295,143,True,3870950766,8163,DATA(2),498,1472613456.741697
60296,143,True,3870950766,8163,DATA(2),448,1472613456.93634
60297,143,True,3870950766,8163,DATA(2),498,1472613457.129392
60298,143,True,3870950766,8163,DATA(2),498,1472613457.352264
60299,143,True,3870950766,8163,DATA(2),498,1472613457.452836
60300,143,True,3870950766,8163,DATA(2),498,1472613457.621803
60301,143,True,3870950766,8163,DATA(2),498,1472613457.886136
60302,143,True,3870950766,8163,DATA(2),498,1472613458.03457
60303,143,True,3870950766,8163,DATA(2),498,1472613458.21486
60304,143,True,3870950766,8163,DATA(2),498,1472613458.359314
60305,143,True,3870950766,8163,DATA(2),498,1472613458.600505
60306,143,True,3870950766,8163,DATA(2),498,1472613459.697234
60307,143,True,3870950766,8163,DATA(2),498,1472613461.896907
60308,143,True,3870950766,8163,DATA(2),498,1472613462.475101
60309,143,True,3870950766,8163,DATA(2),498,1472613462.554255
